field_r		Z01		Z02		Z03		Z04		Z06		Z05		Z08		Z07		Z11		Z10		Z09
0.295000	7.617054	-0.001521	-0.917898	7.446202	-0.718801	0.000627	-0.000762	-0.291360	-0.114938	-0.000024	-0.117017
0.300000	7.833879	-0.001520	-0.947881	7.664593	-0.712589	0.000638	-0.000761	-0.302572	-0.113244	-0.000025	-0.124591
0.305000	8.052024	-0.001518	-0.978362	7.884388	-0.704243	0.000649	-0.000760	-0.313966	-0.111461	-0.000025	-0.132569
0.310000	8.271373	-0.001517	-1.009324	8.105476	-0.693667	0.000661	-0.000760	-0.325531	-0.109583	-0.000026	-0.140969
0.315000	8.491806	-0.001515	-1.040749	8.327741	-0.680767	0.000672	-0.000759	-0.337253	-0.107607	-0.000026	-0.149812
0.320000	8.713202	-0.001514	-1.072619	8.551066	-0.665448	0.000683	-0.000758	-0.349122	-0.105528	-0.000027	-0.159117
0.325000	8.935440	-0.001512	-1.104912	8.775334	-0.647612	0.000695	-0.000757	-0.361121	-0.103341	-0.000027	-0.168906
0.330000	9.158393	-0.001511	-1.137604	9.000425	-0.627164	0.000706	-0.000757	-0.373235	-0.101039	-0.000028	-0.179202
0.335000	9.381936	-0.001509	-1.170670	9.226218	-0.604005	0.000717	-0.000756	-0.385449	-0.098619	-0.000028	-0.190028
0.340000	9.605939	-0.001508	-1.204081	9.452589	-0.578038	0.000729	-0.000755	-0.397743	-0.096074	-0.000029	-0.201409
0.345000	9.830273	-0.001506	-1.237807	9.679414	-0.549165	0.000740	-0.000754	-0.410098	-0.093397	-0.000029	-0.213370
0.350000	10.054805	-0.001504	-1.271815	9.906567	-0.517288	0.000752	-0.000753	-0.422493	-0.090583	-0.000030	-0.225939
0.355000	10.279401	-0.001503	-1.306069	10.133920	-0.482310	0.000764	-0.000752	-0.434906	-0.087624	-0.000031	-0.239142
0.360000	10.503927	-0.001501	-1.340530	10.361344	-0.444132	0.000775	-0.000752	-0.447313	-0.084515	-0.000031	-0.253010
0.365000	10.728243	-0.001499	-1.375156	10.588709	-0.402655	0.000787	-0.000751	-0.459686	-0.081246	-0.000032	-0.267572
0.370000	10.952212	-0.001498	-1.409904	10.815883	-0.357784	0.000798	-0.000750	-0.471999	-0.077812	-0.000032	-0.282862
0.375000	11.175691	-0.001496	-1.444725	11.042733	-0.309420	0.000810	-0.000749	-0.484223	-0.074203	-0.000033	-0.298913
0.380000	11.398540	-0.001494	-1.479567	11.269123	-0.257467	0.000822	-0.000748	-0.496324	-0.070412	-0.000034	-0.315760
0.385000	11.620614	-0.001492	-1.514375	11.494919	-0.201829	0.000834	-0.000747	-0.508270	-0.066429	-0.000034	-0.333439
0.390000	11.841766	-0.001490	-1.549091	11.719984	-0.142411	0.000845	-0.000746	-0.520025	-0.062245	-0.000035	-0.351989
0.395000	12.061851	-0.001488	-1.583651	11.944179	-0.079120	0.000857	-0.000745	-0.531550	-0.057851	-0.000036	-0.371449
0.400000	12.280720	-0.001487	-1.617988	12.167366	-0.011862	0.000869	-0.000744	-0.542805	-0.053236	-0.000036	-0.391863
0.405000	12.498222	-0.001485	-1.652031	12.389405	0.059453	0.000881	-0.000743	-0.553747	-0.048389	-0.000037	-0.413274
0.410000	12.714206	-0.001483	-1.685704	12.610155	0.134916	0.000893	-0.000742	-0.564328	-0.043300	-0.000038	-0.435728
0.415000	12.928521	-0.001481	-1.718926	12.829474	0.214613	0.000905	-0.000741	-0.574502	-0.037957	-0.000038	-0.459273
0.420000	13.141011	-0.001479	-1.751610	13.047220	0.298632	0.000917	-0.000740	-0.584215	-0.032347	-0.000039	-0.483960
0.425000	13.351522	-0.001477	-1.783664	13.263251	0.387056	0.000929	-0.000739	-0.593414	-0.026458	-0.000040	-0.509841
0.430000	13.559898	-0.001475	-1.814993	13.477423	0.479966	0.000941	-0.000738	-0.602039	-0.020275	-0.000040	-0.536971
0.435000	13.765981	-0.001472	-1.845492	13.689593	0.577439	0.000953	-0.000737	-0.610030	-0.013786	-0.000041	-0.565409
0.440000	13.969615	-0.001470	-1.875051	13.899615	0.679552	0.000966	-0.000736	-0.617320	-0.006974	-0.000042	-0.595215
0.445000	14.170640	-0.001468	-1.903556	14.107348	0.786377	0.000978	-0.000735	-0.623841	0.000175	-0.000043	-0.626453
0.450000	14.368897	-0.001466	-1.930883	14.312645	0.897981	0.000990	-0.000734	-0.629519	0.007679	-0.000043	-0.659188
0.455000	14.564226	-0.001464	-1.956902	14.515365	1.014429	0.001002	-0.000733	-0.634278	0.015554	-0.000044	-0.693491
0.460000	14.756466	-0.001462	-1.981475	14.715362	1.135781	0.001015	-0.000732	-0.638035	0.023819	-0.000045	-0.729435
0.465000	14.945457	-0.001459	-2.004457	14.912494	1.262093	0.001027	-0.000731	-0.640703	0.032492	-0.000046	-0.767096
0.470000	15.131037	-0.001457	-2.025692	15.106619	1.393414	0.001039	-0.000730	-0.642191	0.041593	-0.000047	-0.806554
0.475000	15.313045	-0.001455	-2.045018	15.297595	1.529789	0.001052	-0.000728	-0.642402	0.051144	-0.000047	-0.847894
0.480000	15.491320	-0.001452	-2.062262	15.485282	1.671257	0.001064	-0.000727	-0.641234	0.061166	-0.000048	-0.891204
0.485000	15.665702	-0.001450	-2.077241	15.669540	1.817851	0.001077	-0.000726	-0.638578	0.071684	-0.000049	-0.936576
0.490000	15.836029	-0.001448	-2.089763	15.850232	1.969596	0.001089	-0.000725	-0.634320	0.082720	-0.000050	-0.984108
0.495000	16.002143	-0.001445	-2.099624	16.027221	2.126509	0.001102	-0.000724	-0.628340	0.094301	-0.000051	-1.033900
0.500000	16.163884	-0.001443	-2.106608	16.200375	2.288602	0.001115	-0.000722	-0.620509	0.106454	-0.000052	-1.086061
